FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
101216;2000;1;;;
101216;2100;1;;;
101216;2200;1;;;
101216;2300;1;;;
101217;0000;2;;;
101217;0100;2;;;
101217;0200;1;;;
101217;0300;1;;;
101217;0400;1;;;
101217;0500;1;;;
101217;0600;1;;;
101217;0700;1;;;
101217;0800;1;;;
101217;0900;1;;;
101217;1000;1;;;
101217;1100;2;;;
101217;1200;1;;;
101217;1300;1;;;
101217;1400;1;;;
101217;1500;1;;;
101217;1600;1;;;
101217;1700;1;;;
101217;1800;1;;;
101217;1900;1;;;
101217;2000;1;;;
101217;2100;1;;;
101217;2200;1;;;
101217;2300;1;;;
101218;0000;1;;;
101218;0100;1;;;
101218;0200;1;;;
101218;0300;1;;;
101218;0400;1;;;
101218;0500;1;;;
101218;0600;2;;;
101218;0700;1;;;
101218;0800;1;;;
101218;0900;1;;;
101218;1000;2;;;
101218;1100;1;;;
101218;1200;2;;;
101218;1300;2;;;
101218;1400;2;;;
101218;1500;1;;;
101218;1600;1;;;
101218;1700;1;;;
101218;1800;1;;;
101218;1900;1;;;
101218;2000;1;;;
101218;2100;1;;;
101218;2200;1;;;
101218;2300;1;;;
101219;0000;1;;;
101219;0100;1;;;
101219;0200;1;;;
101219;0300;1;;;
101219;0400;1;;;
101219;0500;1;;;
101219;0600;1;;;
101219;0700;1;;;
101219;0800;1;;;
101219;0900;1;;;
101219;1000;1;;;
101219;1100;1;;;
101219;1200;1;;;
101219;1300;2;;;
101219;1400;1;;;
101219;1500;1;;;
101219;1600;1;;;
101219;1700;1;;;
101219;1800;1;;;
101219;1900;1;;;
101219;2000;1;;;
101219;2100;1;;;
101219;2200;1;;;
101219;2300;1;;;
101220;0000;1;;;
101220;0100;1;;;
101220;0200;1;;;
101220;0300;1;;;
101220;0400;1;;;
101220;0500;1;;;
101220;0600;1;;;
101220;0700;1;;;
101220;0800;2;;;
101220;0900;2;;;
101220;1000;3;;;
101220;1100;4;;;
101220;1200;10;;;
101220;1300;23;;;
101220;1400;10;;;
101220;1500;4;;;
101220;1600;2;;;
101220;1700;2;;;
101220;1800;1;;;
101220;1900;1;;;
101220;2000;1;;;
101220;2100;1;;;
101220;2200;2;;;
101220;2300;1;;;
101221;0000;1;;;
101221;0100;1;;;
101221;0200;1;;;
101221;0300;1;;;
101221;0400;1;;;
101221;0500;1;;;
101221;0600;1;;;
101221;0700;1;;;
101221;0800;1;;;
101221;0900;1;;;
101221;1000;3;;;
101221;1100;5;;;
101221;1200;6;;;
101221;1300;3;;;
101221;1400;2;;;
101221;1500;2;;;
101221;1600;2;;;
101221;1700;2;;;
101221;1800;1;;;
101221;1900;1;;;
101221;2000;1;;;
101221;2100;2;;;
101221;2200;1;;;
101221;2300;1;;;
101222;0000;1;;;
101222;0100;1;;;
101222;0200;1;;;
101222;0300;1;;;
101222;0400;1;;;
101222;0500;1;;;
101222;0600;1;;;
101222;0700;2;;;
101222;0800;2;;;
101222;0900;2;;;
101222;1000;2;;;
101222;1100;1;;;
101222;1200;2;;;
101222;1300;2;;;
101222;1400;1;;;
101222;1500;1;;;
101222;1600;1;;;
101222;1700;1;;;
101222;1800;1;;;
101222;1900;1;;;
101222;2000;1;;;
101222;2100;1;;;
101222;2200;1;;;
101222;2300;1;;;
101223;0000;1;;;
101223;0100;1;;;
101223;0200;1;;;
101223;0300;1;;;
101223;0400;1;;;
101223;0500;1;;;
101223;0600;1;;;
101223;0700;2;;;
101223;0800;1;;;
101223;0900;1;;;
101223;1000;1;;;
101223;1100;2;;;
101223;1200;1;;;
101223;1300;2;;;
101223;1400;2;;;
101223;1500;2;;;
101223;1600;2;;;
101223;1700;2;;;
101223;1800;2;;;
101223;1900;1;;;
101223;2000;2;;;
101223;2100;2;;;
101223;2200;2;;;
101223;2300;1;;;
101224;0000;1;;;
101224;0100;2;;;
101224;0200;1;;;
101224;0300;1;;;
101224;0400;1;;;
101224;0500;1;;;
101224;0600;2;;;
101224;0700;2;;;
101224;0800;2;;;
101224;0900;2;;;
101224;1000;3;;;
101224;1100;3;;;
101224;1200;4;;;
101224;1300;4;;;
101224;1400;3;;;
101224;1500;2;;;
101224;1600;2;;;
101224;1700;2;;;
101224;1800;2;;;
101224;1900;2;;;
101224;2000;2;;;
101224;2100;2;;;
101224;2200;2;;;
101224;2300;1;;;
101225;0000;2;;;
101225;0100;2;;;
101225;0200;1;;;
101225;0300;1;;;
101225;0400;1;;;
101225;0500;1;;;
101225;0600;1;;;
101225;0700;2;;;
101225;0800;2;;;
101225;0900;2;;;
101225;1000;3;;;
101225;1100;5;;;
101225;1200;7;;;
101225;1300;5;;;
101225;1400;4;;;
101225;1500;3;;;
101225;1600;2;;;
101225;1700;2;;;
101225;1800;2;;;
101225;1900;1;;;
101225;2000;1;;;
101225;2100;1;;;
101225;2200;1;;;
101225;2300;1;;;
101226;0000;1;;;
101226;0100;1;;;
101226;0200;1;;;
101226;0300;1;;;
101226;0400;1;;;
101226;0500;1;;;
101226;0600;1;;;
101226;0700;2;;;
101226;0800;2;;;
101226;0900;2;;;
101226;1000;2;;;
101226;1100;3;;;
101226;1200;3;;;
101226;1300;3;;;
101226;1400;3;;;
101226;1500;3;;;
101226;1600;2;;;
101226;1700;2;;;
101226;1800;2;;;
101226;1900;1;;;
101226;2000;1;;;
101226;2100;1;;;
101226;2200;1;;;
101226;2300;1;;;
101227;0000;1;;;
101227;0100;1;;;
101227;0200;1;;;
101227;0300;1;;;
101227;0400;1;;;
101227;0500;1;;;
101227;0600;1;;;
101227;0700;2;;;
101227;0800;2;;;
101227;0900;2;;;
101227;1000;2;;;
101227;1100;3;;;
101227;1200;3;;;
101227;1300;3;;;
101227;1400;3;;;
101227;1500;2;;;
101227;1600;2;;;
101227;1700;2;;;
101227;1800;2;;;
101227;1900;2;;;
101227;2000;1;;;
101227;2100;1;;;
101227;2200;1;;;
101227;2300;3;;;
101228;0000;2;;;
101228;0100;1;;;
101228;0200;1;;;
101228;0300;1;;;
101228;0400;1;;;
101228;0500;1;;;
101228;0600;1;;;
101228;0700;2;;;
101228;0800;2;;;
101228;0900;2;;;
101228;1000;4;;;
101228;1100;3;;;
101228;1200;3;;;
101228;1300;3;;;
101228;1400;2;;;
101228;1500;2;;;
101228;1600;2;;;
101228;1700;2;;;
101228;1800;2;;;
101228;1900;1;;;
101228;2000;1;;;
101228;2100;1;;;
101228;2200;3;;;
101228;2300;3;;;
101229;0000;3;;;
101229;0100;2;;;
101229;0200;1;;;
101229;0300;1;;;
101229;0400;1;;;
101229;0500;1;;;
101229;0600;1;;;
101229;0700;2;;;
101229;0800;2;;;
101229;0900;2;;;
101229;1000;2;;;
101229;1100;2;;;
101229;1200;3;;;
101229;1300;3;;;
101229;1400;3;;;
101229;1500;3;;;
101229;1600;3;;;
101229;1700;2;;;
101229;1800;2;;;
101229;1900;1;;;
101229;2000;1;;;
101229;2100;1;;;
101229;2200;1;;;
101229;2300;2;;;
101230;0000;1;;;
101230;0100;1;;;
101230;0200;1;;;
101230;0300;1;;;
101230;0400;1;;;
101230;0500;1;;;
101230;0600;1;;;
101230;0700;1;;;
101230;0800;1;;;
101230;0900;1;;;
101230;1000;2;;;
101230;1100;2;;;
101230;1200;3;;;
101230;1300;2;;;
101230;1400;2;;;
101230;1500;2;;;
101230;1600;2;;;
101230;1700;2;;;
101230;1800;2;;;
101230;1900;2;;;
101230;2000;2;;;
101230;2100;2;;;
101230;2200;2;;;
101230;2300;2;;;
101231;0000;1;;;
101231;0100;1;;;
101231;0200;1;;;
101231;0300;1;;;
101231;0400;1;;;
101231;0500;1;;;
101231;0600;1;;;
101231;0700;1;;;
101231;0800;1;;;
101231;0900;1;;;
101231;1000;1;;;
101231;1100;1;;;
101231;1200;2;;;
101231;1300;2;;;
101231;1400;3;;;
101231;1500;2;;;
101231;1600;2;;;
101231;1700;2;;;
101231;1800;2;;;
101231;1900;2;;;
101231;2000;2;;;
101231;2100;2;;;
101231;2200;2;;;
101231;2300;2;;;
110101;0000;2;;;
110101;0100;2;;;
110101;0200;2;;;
110101;0300;2;;;
110101;0400;1;;;
110101;0500;1;;;
110101;0600;1;;;
110101;0700;1;;;
110101;0800;2;;;
110101;0900;3;;;
110101;1000;3;;;
110101;1100;3;;;
110101;1200;2;;;
110101;1300;3;;;
110101;1400;3;;;
110101;1500;2;;;
110101;1600;2;;;
110101;1700;2;;;
110101;1800;2;;;
110101;1900;2;;;
110101;2000;2;;;
110101;2100;1;;;
110101;2200;1;;;
110101;2300;1;;;
110102;0000;1;;;
110102;0100;1;;;
110102;0200;1;;;
110102;0300;1;;;
110102;0400;1;;;
110102;0500;1;;;
110102;0600;1;;;
110102;0700;1;;;
110102;0800;1;;;
110102;0900;1;;;
110102;1000;2;;;
110102;1100;2;;;
110102;1200;2;;;
110102;1300;2;;;
110102;1400;2;;;
110102;1500;2;;;
110102;1600;2;;;
110102;1700;2;;;
110102;1800;2;;;
110102;1900;1;;;
110102;2000;1;;;
110102;2100;2;;;
110102;2200;2;;;
110102;2300;1;;;
110103;0000;2;;;
110103;0100;2;;;
110103;0200;1;;;
110103;0300;1;;;
110103;0400;1;;;
110103;0500;1;;;
110103;0600;1;;;
110103;0700;1;;;
110103;0800;1;;;
110103;0900;1;;;
110103;1000;1;;;
110103;1100;1;;;
110103;1200;1;;;
110103;1300;1;;;
110103;1400;1;;;
110103;1500;1;;;
110103;1600;1;;;
110103;1700;1;;;
110103;1800;1;;;
110103;1900;1;;;
110103;2000;1;;;
110103;2100;1;;;
110103;2200;1;;;
110103;2300;1;;;
110104;0000;1;;;
110104;0100;1;;;
110104;0200;1;;;
110104;0300;1;;;
110104;0400;1;;;
110104;0500;1;;;
110104;0600;1;;;
110104;0700;1;;;
110104;0800;1;;;
110104;0900;1;;;
110104;1000;1;;;
110104;1100;1;;;
110104;1200;1;;;
110104;1300;1;;;
110104;1400;1;;;
110104;1500;1;;;
110104;1600;1;;;
110104;1700;1;;;
110104;1800;1;;;
110104;1900;1;;;
110104;2000;1;;;
110104;2100;1;;;
110104;2200;1;;;
110104;2300;1;;;
110105;0000;1;;;
110105;0100;1;;;
110105;0200;1;;;
110105;0300;1;;;
110105;0400;1;;;
110105;0500;1;;;
110105;0600;1;;;
110105;0700;2;;;
110105;0800;2;;;
110105;0900;2;;;
110105;1000;5;;;
110105;1100;8;;;
110105;1200;8;;;
110105;1300;6;;;
110105;1400;4;;;
110105;1500;3;;;
110105;1600;2;;;
110105;1700;2;;;
110105;1800;2;;;
110105;1900;2;;;
110105;2000;2;;;
110105;2100;2;;;
110105;2200;2;;;
110105;2300;2;;;
110106;0000;1;;;
110106;0100;1;;;
110106;0200;1;;;
110106;0300;1;;;
110106;0400;1;;;
110106;0500;1;;;
110106;0600;1;;;
110106;0700;2;;;
110106;0800;2;;;
110106;0900;2;;;
110106;1000;3;;;
110106;1100;2;;;
110106;1200;2;;;
110106;1300;2;;;
110106;1400;2;;;
110106;1500;2;;;
110106;1600;2;;;
110106;1700;1;;;
110106;1800;1;;;
110106;1900;1;;;
110106;2000;1;;;
110106;2100;1;;;
110106;2200;1;;;
110106;2300;1;;;
110107;0000;1;;;
110107;0100;1;;;
110107;0200;1;;;
110107;0300;1;;;
110107;0400;1;;;
110107;0500;1;;;
110107;0600;1;;;
110107;0700;1;;;
110107;0800;1;;;
110107;0900;1;;;
110107;1000;2;;;
110107;1100;2;;;
110107;1200;2;;;
110107;1300;2;;;
110107;1400;2;;;
110107;1500;2;;;
110107;1600;2;;;
110107;1700;2;;;
110107;1800;2;;;
110107;1900;2;;;
110107;2000;2;;;
110107;2100;2;;;
110107;2200;2;;;
110107;2300;2;;;
110108;0000;2;;;
110108;0100;1;;;
110108;0200;1;;;
110108;0300;1;;;
110108;0400;1;;;
110108;0500;1;;;
110108;0600;1;;;
110108;0700;1;;;
110108;0800;1;;;
110108;0900;2;;;
110108;1000;1;;;
110108;1100;2;;;
110108;1200;4;;;
110108;1300;3;;;
110108;1400;2;;;
110108;1500;2;;;
110108;1600;1;;;
110108;1700;1;;;
110108;1800;1;;;
110108;1900;1;;;
110108;2000;1;;;
110108;2100;1;;;
110108;2200;1;;;
110108;2300;1;;;
110109;0000;1;;;
110109;0100;1;;;
110109;0200;1;;;
110109;0300;1;;;
110109;0400;1;;;
110109;0500;1;;;
110109;0600;1;;;
110109;0700;1;;;
110109;0800;1;;;
110109;0900;1;;;
110109;1000;2;;;
110109;1100;2;;;
110109;1200;2;;;
110109;1300;2;;;
110109;1400;2;;;
110109;1500;2;;;
110109;1600;1;;;
110109;1700;1;;;
110109;1800;1;;;
110109;1900;1;;;
110109;2000;1;;;
110109;2100;1;;;
110109;2200;1;;;
110109;2300;1;;;
110110;0000;1;;;
110110;0100;1;;;
110110;0200;1;;;
110110;0300;1;;;
110110;0400;1;;;
110110;0500;1;;;
110110;0600;1;;;
110110;0700;2;;;
110110;0800;2;;;
110110;0900;2;;;
110110;1000;2;;;
110110;1100;2;;;
110110;1200;2;;;
110110;1300;3;;;
110110;1400;3;;;
110110;1500;2;;;
110110;1600;2;;;
110110;1700;2;;;
110110;1800;2;;;
110110;1900;2;;;
110110;2000;1;;;
110110;2100;2;;;
110110;2200;2;;;
110110;2300;1;;;
110111;0000;1;;;
110111;0100;1;;;
110111;0200;1;;;
110111;0300;1;;;
110111;0400;1;;;
110111;0500;1;;;
110111;0600;2;;;
110111;0700;2;;;
110111;0800;2;;;
110111;0900;2;;;
110111;1000;3;;;
110111;1100;3;;;
110111;1200;4;;;
110111;1300;4;;;
110111;1400;6;;;
110111;1500;5;;;
110111;1600;4;;;
110111;1700;3;;;
110111;1800;2;;;
110111;1900;2;;;
110111;2000;2;;;
110111;2100;1;;;
110111;2200;2;;;
110111;2300;6;;;
110112;0000;11;;;
110112;0100;10;;;
110112;0200;3;;;
110112;0300;1;;;
110112;0400;1;;;
110112;0500;1;;;
110112;0600;1;;;
110112;0700;2;;;
110112;0800;3;;;
110112;0900;3;;;
110112;1000;3;;;
110112;1100;4;;;
110112;1200;8;;;
110112;1300;7;;;
110112;1400;5;;;
110112;1500;5;;;
110112;1600;3;;;
110112;1700;2;;;
110112;1800;1;;;
110112;1900;1;;;
110112;2000;1;;;
110112;2100;1;;;
110112;2200;1;;;
110112;2300;1;;;
110113;0000;1;;;
110113;0100;1;;;
110113;0200;1;;;
110113;0300;1;;;
110113;0400;1;;;
110113;0500;1;;;
110113;0600;1;;;
110113;0700;1;;;
110113;0800;1;;;
110113;0900;3;;;
110113;1000;7;;;
110113;1100;5;;;
110113;1200;4;;;
110113;1300;3;;;
110113;1400;2;;;
110113;1500;2;;;
110113;1600;1;;;
110113;1700;1;;;
110113;1800;1;;;
110113;1900;1;;;
110113;2000;1;;;
110113;2100;1;;;
110113;2200;1;;;
110113;2300;5;;;
110114;0000;5;;;
110114;0100;2;;;
110114;0200;2;;;
110114;0300;2;;;
110114;0400;2;;;
110114;0500;2;;;
110114;0600;2;;;
110114;0700;3;;;
110114;0800;3;;;
110114;0900;3;;;
110114;1000;8;;;
110114;1100;11;;;
110114;1200;5;;;
110114;1300;5;;;
110114;1400;4;;;
110114;1500;3;;;
110114;1600;2;;;
110114;1700;2;;;
110114;1800;2;;;
110114;1900;2;;;
110114;2000;2;;;
110114;2100;2;;;
110114;2200;3;;;
110114;2300;2;;;
110115;0000;2;;;
110115;0100;7;;;
110115;0200;5;;;
110115;0300;3;;;
110115;0400;2;;;
110115;0500;2;;;
110115;0600;2;;;
110115;0700;2;;;
110115;0800;2;;;
110115;0900;3;;;
110115;1000;8;;;
110115;1100;4;;;
110115;1200;2;;;
110115;1300;2;;;
110115;1400;3;;;
110115;1500;3;;;
110115;1600;4;;;
110115;1700;2;;;
110115;1800;3;;;
110115;1900;2;;;
110115;2000;7;;;
110115;2100;15;;;
110115;2200;8;;;
110115;2300;2;;;
110116;0000;1;;;
110116;0100;2;;;
110116;0200;4;;;
110116;0300;4;;;
110116;0400;2;;;
110116;0500;2;;;
110116;0600;2;;;
110116;0700;2;;;
110116;0800;3;;;
110116;0900;3;;;
110116;1000;2;;;
110116;1100;2;;;
110116;1200;3;;;
110116;1300;2;;;
110116;1400;2;;;
110116;1500;2;;;
110116;1600;3;;;
110116;1700;3;;;
110116;1800;2;;;
110116;1900;2;;;
110116;2000;2;;;
110116;2100;2;;;
110116;2200;2;;;
110116;2300;2;;;
110117;0000;2;;;
110117;0100;2;;;
110117;0200;1;;;
110117;0300;1;;;
110117;0400;1;;;
110117;0500;1;;;
110117;0600;2;;;
110117;0700;2;;;
110117;0800;2;;;
110117;0900;2;;;
110117;1000;3;;;
110117;1100;9;;;
110117;1200;9;;;
110117;1300;15;;;
110117;1400;9;;;
110117;1500;6;;;
110117;1600;4;;;
110117;1700;3;;;
110117;1800;2;;;
110117;1900;2;;;
110117;2000;2;;;
110117;2100;2;;;
110117;2200;2;;;
110117;2300;2;;;
110118;0000;2;;;
110118;0100;2;;;
110118;0200;1;;;
110118;0300;1;;;
110118;0400;1;;;
110118;0500;1;;;
110118;0600;1;;;
110118;0700;1;;;
110118;0800;1;;;
110118;0900;1;;;
110118;1000;1;;;
110118;1100;1;;;
110118;1200;1;;;
110118;1300;;;;
110118;1400;;;;
110118;1500;;;;
110118;1600;;;;
110118;1700;;;;
110118;1800;;;;
110118;1900;;;;
110118;2000;;;;
110118;2100;;;;
110118;2200;;;;
110118;2300;;;;
110119;0000;;;;
110119;0100;;;;
110119;0200;;;;
110119;0300;;;;
110119;0400;;;;
110119;0500;;;;
110119;0600;;;2,13553;
110119;0700;;;1,28132;
110119;0800;;;0,854214;
110119;0900;;;0,341686;
110119;1000;;;;
110119;1100;1;;;
110119;1200;4;;;
110119;1300;4;;;
110119;1400;3;;;
110119;1500;3;;;
110119;1600;2;;;
110119;1700;2;;;
110119;1800;2;;;
110119;1900;1;;;
110119;2000;3;;;
110119;2100;1;;;
110119;2200;1;;;
110119;2300;1;;;
110120;0000;1;;;
110120;0100;1;;;
110120;0200;2;;;
110120;0300;2;;;
110120;0400;2;;;
110120;0500;1;;;
110120;0600;2;;;
110120;0700;2;;;
110120;0800;3;;;
110120;0900;3;;;
110120;1000;4;;;
110120;1100;10;;;
110120;1200;14;;;
110120;1300;8;;;
110120;1400;5;;;
110120;1500;4;;;
110120;1600;3;;;
110120;1700;2;;;
110120;1800;2;;;
110120;1900;2;;;
110120;2000;2;;;
110120;2100;2;;;
110120;2200;1;;;
110120;2300;1;;;
110121;0000;2;;;
110121;0100;2;;;
110121;0200;2;;;
110121;0300;1;;;
110121;0400;1;;;
110121;0500;2;;;
110121;0600;2;;;
110121;0700;2;;;
110121;0800;2;;;
110121;0900;2;;;
110121;1000;4;;;
110121;1100;6;;;
110121;1200;6;;;
110121;1300;4;;;
110121;1400;3;;;
110121;1500;3;;;
110121;1600;3;;;
110121;1700;3;;;
110121;1800;2;;;
110121;1900;2;;;
110121;2000;2;;;
110121;2100;2;;;
110121;2200;2;;;
110121;2300;2;;;
110122;0000;2;;;
110122;0100;2;;;
110122;0200;1;;;
110122;0300;1;;;
110122;0400;1;;;
110122;0500;1;;;
110122;0600;1;;;
110122;0700;1;;;
110122;0800;2;;;
110122;0900;1;;;
110122;1000;2;;;
110122;1100;6;;;
110122;1200;5;;;
110122;1300;3;;;
110122;1400;2;;;
110122;1500;2;;;
110122;1600;2;;;
110122;1700;2;;;
110122;1800;1;;;
110122;1900;1;;;
110122;2000;1;;;
110122;2100;2;;;
110122;2200;1;;;
110122;2300;1;;;
110123;0000;1;;;
110123;0100;1;;;
110123;0200;1;;;
110123;0300;1;;;
110123;0400;1;;;
110123;0500;1;;;
110123;0600;1;;;
110123;0700;1;;;
110123;0800;2;;;
110123;0900;1;;;
110123;1000;3;;;
110123;1100;3;;;
110123;1200;3;;;
110123;1300;2;;;
110123;1400;2;;;
110123;1500;2;;;
110123;1600;2;;;
110123;1700;2;;;
110123;1800;2;;;
110123;1900;1;;;
110123;2000;1;;;
110123;2100;1;;;
110123;2200;1;;;
110123;2300;1;;;
110124;0000;1;;;
110124;0100;1;;;
110124;0200;1;;;
110124;0300;1;;;
110124;0400;1;;;
110124;0500;1;;;
110124;0600;1;;;
110124;0700;1;;;
110124;0800;1;;;
110124;0900;1;;;
110124;1000;1;;;
110124;1100;1;;;
110124;1200;2;;;
110124;1300;2;;;
110124;1400;1;;;
110124;1500;1;;;
110124;1600;1;;;
110124;1700;2;;;
110124;1800;2;;;
110124;1900;1;;;
110124;2000;1;;;
110124;2100;1;;;
110124;2200;1;;;
110124;2300;1;;;
110125;0000;2;;;
110125;0100;1;;;
110125;0200;1;;;
110125;0300;1;;;
110125;0400;1;;;
110125;0500;2;;;
110125;0600;2;;;
110125;0700;2;;;
110125;0800;2;;;
110125;0900;2;;;
110125;1000;4;;;
110125;1100;5;;;
110125;1200;3;;;
110125;1300;4;;;
110125;1400;3;;;
110125;1500;2;;;
110125;1600;2;;;
110125;1700;1;;;
110125;1800;1;;;
110125;1900;1;;;
110125;2000;1;;;
110125;2100;1;;;
110125;2200;2;;;
110125;2300;2;;;
110126;0000;1;;;
110126;0100;1;;;
110126;0200;2;;;
110126;0300;2;;;
110126;0400;2;;;
110126;0500;1;;;
110126;0600;2;;;
110126;0700;2;;;
110126;0800;4;;;
110126;0900;5;;;
110126;1000;3;;;
110126;1100;4;;;
110126;1200;5;;;
110126;1300;4;;;
110126;1400;3;;;
110126;1500;3;;;
110126;1600;3;;;
110126;1700;3;;;
110126;1800;2;;;
110126;1900;2;;;
110126;2000;2;;;
110126;2100;2;;;
110126;2200;3;;;
110126;2300;4;;;
110127;0000;4;;;
110127;0100;3;;;
110127;0200;1;;;
110127;0300;1;;;
110127;0400;1;;;
110127;0500;1;;;
110127;0600;2;;;
110127;0700;1;;;
110127;0800;3;;;
110127;0900;2;;;
110127;1000;2;;;
110127;1100;2;;;
110127;1200;2;;;
110127;1300;3;;;
110127;1400;4;;;
110127;1500;4;;;
110127;1600;3;;;
110127;1700;2;;;
110127;1800;2;;;
110127;1900;2;;;
110127;2000;1;;;
110127;2100;1;;;
110127;2200;1;;;
110127;2300;2;;;
110128;0000;1;;;
110128;0100;1;;;
110128;0200;1;;;
110128;0300;1;;;
110128;0400;1;;;
110128;0500;1;;;
110128;0600;2;;;
110128;0700;2;;;
110128;0800;2;;;
110128;0900;2;;;
110128;1000;2;;;
110128;1100;4;;;
110128;1200;3;;;
110128;1300;5;;;
110128;1400;4;;;
110128;1500;3;;;
110128;1600;3;;;
110128;1700;2;;;
110128;1800;2;;;
110128;1900;1;;;
110128;2000;1;;;
110128;2100;1;;;
110128;2200;8;;;
110128;2300;5;;;
110129;0000;2;;;
110129;0100;2;;;
110129;0200;1;;;
110129;0300;1;;;
110129;0400;1;;;
110129;0500;1;;;
110129;0600;1;;;
110129;0700;2;;;
110129;0800;3;;;
110129;0900;4;;;
110129;1000;5;;;
110129;1100;4;;;
110129;1200;3;;;
110129;1300;3;;;
110129;1400;3;;;
110129;1500;3;;;
110129;1600;2;;;
110129;1700;2;;;
110129;1800;1;;;
110129;1900;2;;;
110129;2000;1;;;
110129;2100;1;;;
110129;2200;1;;;
110129;2300;3;;;
110130;0000;3;;;
110130;0100;1;;;
110130;0200;1;;;
110130;0300;1;;;
110130;0400;1;;;
110130;0500;1;;;
110130;0600;1;;;
110130;0700;1;;;
110130;0800;2;;;
110130;0900;2;;;
110130;1000;2;;;
110130;1100;3;;;
110130;1200;3;;;
110130;1300;4;;;
110130;1400;4;;;
110130;1500;2;;;
110130;1600;2;;;
110130;1700;2;;;
110130;1800;1;;;
110130;1900;1;;;
110130;2000;1;;;
110130;2100;1;;;
110130;2200;1;;;
110130;2300;1;;;
110131;0000;2;;;
110131;0100;1;;;
110131;0200;2;;;
110131;0300;2;;;
110131;0400;2;;;
110131;0500;2;;;
110131;0600;2;;;
110131;0700;3;;;
110131;0800;3;;;
110131;0900;3;;;
110131;1000;4;;;
110131;1100;4;;;
110131;1200;4;;;
110131;1300;5;;;
110131;1400;4;;;
110131;1500;4;;;
110131;1600;2;;;
110131;1700;2;;;
110131;1800;2;;;
110131;1900;2;;;
110131;2000;6;;;
110131;2100;3;;;
110131;2200;3;;;
110131;2300;3;;;
110201;0000;2;;;
110201;0100;2;;;
110201;0200;1;;;
110201;0300;1;;;
110201;0400;1;;;
110201;0500;1;;;
110201;0600;2;;;
110201;0700;3;;;
110201;0800;2;;;
110201;0900;2;;;
110201;1000;2;;;
110201;1100;3;;;
110201;1200;9;;;
110201;1300;5;;;
110201;1400;3;;;
110201;1500;2;;;
110201;1600;2;;;
110201;1700;1;;;
110201;1800;1;;;
110201;1900;1;;;
110201;2000;1;;;
110201;2100;1;;;
110201;2200;2;;;
110201;2300;8;;;
110202;0000;2;;;
110202;0100;2;;;
110202;0200;2;;;
110202;0300;2;;;
110202;0400;1;;;
110202;0500;1;;;
110202;0600;1;;;
110202;0700;3;;;
110202;0800;6;;;
110202;0900;4;;;
110202;1000;4;;;
110202;1100;3;;;
110202;1200;2;;;
110202;1300;2;;;
110202;1400;3;;;
110202;1500;2;;;
110202;1600;2;;;
110202;1700;2;;;
110202;1800;1;;;
110202;1900;1;;;
110202;2000;1;;;
110202;2100;1;;;
110202;2200;1;;;
110202;2300;2;;;
110203;0000;3;;;
110203;0100;2;;;
110203;0200;1;;;
110203;0300;1;;;
110203;0400;1;;;
110203;0500;1;;;
110203;0600;1;;;
110203;0700;2;;;
110203;0800;3;;;
110203;0900;2;;;
110203;1000;2;;;
110203;1100;3;;;
110203;1200;2;;;
110203;1300;2;;;
110203;1400;2;;;
110203;1500;2;;;
110203;1600;2;;;
110203;1700;3;;;
110203;1800;2;;;
110203;1900;2;;;
110203;2000;2;;;
110203;2100;2;;;
110203;2200;1;;;
110203;2300;1;;;
110204;0000;1;;;
110204;0100;1;;;
110204;0200;2;;;
110204;0300;1;;;
110204;0400;1;;;
110204;0500;1;;;
110204;0600;2;;;
110204;0700;3;;;
110204;0800;3;;;
110204;0900;2;;;
110204;1000;2;;;
110204;1100;5;;;
110204;1200;3;;;
110204;1300;4;;;
110204;1400;3;;;
110204;1500;4;;;
110204;1600;4;;;
110204;1700;3;;;
110204;1800;2;;;
110204;1900;1;;;
110204;2000;2;;;
110204;2100;3;;;
110204;2200;3;;;
110204;2300;2;;;
110205;0000;1;;;
110205;0100;1;;;
110205;0200;1;;;
110205;0300;1;;;
110205;0400;1;;;
110205;0500;1;;;
110205;0600;1;;;
110205;0700;2;;;
110205;0800;2;;;
110205;0900;2;;;
110205;1000;2;;;
110205;1100;4;;;
110205;1200;3;;;
110205;1300;3;;;
110205;1400;3;;;
110205;1500;3;;;
110205;1600;3;;;
110205;1700;3;;;
110205;1800;2;;;
110205;1900;2;;;
110205;2000;2;;;
110205;2100;3;;;
110205;2200;6;;;
110205;2300;6;;;
110206;0000;4;;;
110206;0100;3;;;
110206;0200;1;;;
110206;0300;1;;;
110206;0400;1;;;
110206;0500;1;;;
110206;0600;1;;;
110206;0700;1;;;
110206;0800;1;;;
110206;0900;2;;;
110206;1000;2;;;
110206;1100;3;;;
110206;1200;3;;;
110206;1300;2;;;
110206;1400;2;;;
110206;1500;2;;;
110206;1600;2;;;
110206;1700;2;;;
110206;1800;2;;;
110206;1900;1;;;
110206;2000;1;;;
110206;2100;1;;;
110206;2200;1;;;
110206;2300;1;;;
110207;0000;1;;;
110207;0100;1;;;
110207;0200;1;;;
110207;0300;1;;;
110207;0400;1;;;
110207;0500;1;;;
110207;0600;1;;;
110207;0700;1;;;
110207;0800;1;;;
110207;0900;2;;;
110207;1000;3;;;
110207;1100;3;;;
110207;1200;3;;;
110207;1300;4;;;
110207;1400;3;;;
110207;1500;2;;;
110207;1600;2;;;
