FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
980809;1400;4;;;
980809;1500;5;;;
980809;1600;5;;;
980809;1700;3;;;
980809;1800;4;;;
980809;1900;4;;;
980809;2000;4;;;
980809;2100;4;;;
980809;2200;5;;;
980809;2300;6;;;
980810;0000;4;;;
980810;0100;3;;;
980810;0200;3;;;
980810;0300;3;;;
980810;0400;3;;;
980810;0500;2;;;
980810;0600;3;;;
980810;0700;5;;;
980810;0800;8;;;
980810;0900;6;;;
980810;1000;6;;;
980810;1100;8;;;
980810;1200;5;;;
980810;1300;4;;;
980810;1400;4;;;
980810;1500;3;;;
980810;1600;3;;;
980810;1700;3;;;
980810;1800;4;;;
980810;1900;6;;;
980810;2000;6;;;
980810;2100;6;;;
980810;2200;6;;;
980810;2300;6;;;
980811;0000;4;;;
980811;0100;3;;;
980811;0200;2;;;
980811;0300;2;;;
980811;0400;2;;;
980811;0500;2;;;
980811;0600;3;;;
980811;0700;6;;;
980811;0800;9;;;
980811;0900;7;;;
980811;1000;5;;;
980811;1100;7;;;
980811;1200;7;;;
980811;1300;6;;;
980811;1400;6;;;
980811;1500;7;;;
980811;1600;12;;;
980811;1700;17;;;
980811;1800;12;;;
980811;1900;11;;;
980811;2000;11;;;
980811;2100;10;;;
980811;2200;9;;;
980811;2300;7;;;
980812;0000;7;;;
980812;0100;5;;;
980812;0200;3;;;
980812;0300;3;;;
980812;0400;3;;;
980812;0500;3;;;
980812;0600;3;;;
980812;0700;7;;;
980812;0800;10;;;
980812;0900;10;;;
980812;1000;9;;;
980812;1100;11;;;
980812;1200;8;;;
980812;1300;6;;;
980812;1400;6;;;
980812;1500;8;;;
980812;1600;7;;;
980812;1700;9;;;
980812;1800;7;;;
980812;1900;;;;
980812;2000;;;;
980812;2100;;;;
980812;2200;;;;
980812;2300;4;;;
980813;0000;5;;;
980813;0100;4;;;
980813;0200;3;;;
980813;0300;3;;;
980813;0400;3;;;
980813;0500;3;;;
980813;0600;4;;;
980813;0700;8;;;
980813;0800;10;;;
980813;0900;11;;;
980813;1000;10;;;
980813;1100;9;;;
980813;1200;13;;;
980813;1300;15;;;
980813;1400;18;;;
980813;1500;29;;;
980813;1600;11;;;
980813;1700;8;;;
980813;1800;6;;;
980813;1900;10;;;
980813;2000;12;;;
980813;2100;13;;;
980813;2200;14;;;
980813;2300;10;;;
980814;0000;8;;;
980814;0100;6;;;
980814;0200;3;;;
980814;0300;3;;;
980814;0400;3;;;
980814;0500;2;;;
980814;0600;3;;;
980814;0700;9;;;
980814;0800;13;;;
980814;0900;12;;;
980814;1000;11;;;
980814;1100;11;;;
980814;1200;11;;;
980814;1300;12;;;
980814;1400;12;;;
980814;1500;6;;;
980814;1600;3;;;
980814;1700;2;;;
980814;1800;4;;;
980814;1900;3;;;
980814;2000;3;;;
980814;2100;3;;;
980814;2200;5;;;
980814;2300;6;;;
980815;0000;7;;;
980815;0100;6;;;
980815;0200;4;;;
980815;0300;4;;;
980815;0400;4;;;
980815;0500;4;;;
980815;0600;4;;;
980815;0700;5;;;
980815;0800;8;;;
980815;0900;8;;;
980815;1000;9;;;
980815;1100;9;;;
980815;1200;9;;;
980815;1300;9;;;
980815;1400;8;;;
980815;1500;9;;;
980815;1600;9;;;
980815;1700;8;;;
980815;1800;9;;;
980815;1900;8;;;
980815;2000;12;;;
980815;2100;10;;;
980815;2200;11;;;
980815;2300;11;;;
980816;0000;8;;;
980816;0100;6;;;
980816;0200;4;;;
980816;0300;4;;;
980816;0400;4;;;
980816;0500;3;;;
980816;0600;3;;;
980816;0700;3;;;
980816;0800;4;;;
980816;0900;6;;;
980816;1000;8;;;
980816;1100;9;;;
980816;1200;7;;;
980816;1300;9;;;
980816;1400;10;;;
980816;1500;5;;;
980816;1600;5;;;
980816;1700;4;;;
980816;1800;4;;;
980816;1900;5;;;
980816;2000;6;;;
980816;2100;8;;;
980816;2200;7;;;
980816;2300;8;;;
980817;0000;7;;;
980817;0100;5;;;
980817;0200;4;;;
980817;0300;3;;;
980817;0400;2;;;
980817;0500;2;;;
980817;0600;2;;;
980817;0700;4;;;
980817;0800;7;;;
980817;0900;5;;;
980817;1000;6;;;
980817;1100;4;;;
980817;1200;4;;;
980817;1300;5;;;
980817;1400;3;;;
980817;1500;3;;;
980817;1600;2;;;
980817;1700;2;;;
980817;1800;2;;;
980817;1900;4;;;
980817;2000;6;;;
980817;2100;7;;;
980817;2200;7;;;
980817;2300;8;;;
980818;0000;7;;;
980818;0100;5;;;
980818;0200;3;;;
980818;0300;3;;;
980818;0400;3;;;
980818;0500;3;;;
980818;0600;3;;;
980818;0700;7;;;
980818;0800;10;;;
980818;0900;5;;;
980818;1000;4;;;
980818;1100;4;;;
980818;1200;4;;;
980818;1300;8;;;
980818;1400;7;;;
980818;1500;6;;;
980818;1600;3;;;
980818;1700;4;;;
980818;1800;3;;;
980818;1900;5;;;
980818;2000;5;;;
980818;2100;9;;;
980818;2200;7;;;
980818;2300;7;;;
980819;0000;6;;;
980819;0100;6;;;
980819;0200;4;;;
980819;0300;4;;;
980819;0400;4;;;
980819;0500;4;;;
980819;0600;6;;;
980819;0700;9;;;
980819;0800;12;;;
980819;0900;11;;;
980819;1000;6;;;
980819;1100;4;;;
980819;1200;3;;;
980819;1300;2;;;
980819;1400;3;;;
980819;1500;3;;;
980819;1600;3;;;
980819;1700;3;;;
980819;1800;3;;;
980819;1900;4;;;
980819;2000;5;;;
980819;2100;6;;;
980819;2200;9;;;
980819;2300;9;;;
980820;0000;8;;;
980820;0100;7;;;
980820;0200;6;;;
980820;0300;4;;;
980820;0400;3;;;
980820;0500;3;;;
980820;0600;4;;;
980820;0700;7;;;
980820;0800;11;;;
980820;0900;8;;;
980820;1000;6;;;
980820;1100;5;;;
980820;1200;6;;;
980820;1300;5;;;
980820;1400;4;;;
980820;1500;9;;;
980820;1600;10;;;
980820;1700;9;;;
980820;1800;4;;;
980820;1900;6;;;
980820;2000;9;;;
980820;2100;9;;;
980820;2200;9;;;
980820;2300;9;;;
980821;0000;4;;;
980821;0100;3;;;
980821;0200;2;;;
980821;0300;2;;;
980821;0400;3;;;
980821;0500;3;;;
980821;0600;4;;;
980821;0700;8;;;
980821;0800;13;;;
980821;0900;16;;;
980821;1000;16;;;
980821;1100;14;;;
980821;1200;10;;;
980821;1300;8;;;
980821;1400;6;;;
980821;1500;4;;;
980821;1600;4;;;
980821;1700;4;;;
980821;1800;4;;;
980821;1900;5;;;
980821;2000;8;;;
980821;2100;8;;;
980821;2200;8;;;
980821;2300;7;;;
980822;0000;7;;;
980822;0100;8;;;
980822;0200;5;;;
980822;0300;5;;;
980822;0400;3;;;
980822;0500;4;;;
980822;0600;4;;;
980822;0700;6;;;
980822;0800;6;;;
980822;0900;7;;;
980822;1000;7;;;
980822;1100;7;;;
980822;1200;7;;;
980822;1300;5;;;
980822;1400;5;;;
980822;1500;5;;;
980822;1600;4;;;
980822;1700;3;;;
980822;1800;3;;;
980822;1900;3;;;
980822;2000;4;;;
980822;2100;5;;;
980822;2200;5;;;
980822;2300;7;;;
980823;0000;6;;;
980823;0100;4;;;
980823;0200;3;;;
980823;0300;4;;;
980823;0400;4;;;
980823;0500;3;;;
980823;0600;3;;;
980823;0700;3;;;
980823;0800;3;;;
980823;0900;5;;;
980823;1000;4;;;
980823;1100;4;;;
980823;1200;4;;;
980823;1300;4;;;
980823;1400;4;;;
980823;1500;4;;;
980823;1600;4;;;
980823;1700;3;;;
980823;1800;2;;;
980823;1900;2;;;
980823;2000;2;;;
980823;2100;1;;;
980823;2200;1;;;
980823;2300;1;;;
980824;0000;1;;;
980824;0100;1;;;
980824;0200;1;;;
980824;0300;2;;;
980824;0400;1;;;
980824;0500;1;;;
980824;0600;1;;;
980824;0700;2;;;
980824;0800;3;;;
980824;0900;2;;;
980824;1000;2;;;
980824;1100;2;;;
980824;1200;3;;;
980824;1300;4;;;
980824;1400;7;;;
980824;1500;23;;;
980824;1600;32;;;
980824;1700;30;;;
980824;1800;28;;;
980824;1900;23;;;
980824;2000;14;;;
980824;2100;10;;;
980824;2200;9;;;
980824;2300;8;;;
980825;0000;5;;;
980825;0100;4;;;
980825;0200;3;;;
980825;0300;2;;;
980825;0400;2;;;
980825;0500;2;;;
980825;0600;3;;;
980825;0700;7;;;
980825;0800;10;;;
980825;0900;10;;;
980825;1000;10;;;
980825;1100;20;;;
980825;1200;22;;;
980825;1300;23;;;
980825;1400;25;;;
980825;1500;23;;;
980825;1600;20;;;
980825;1700;17;;;
980825;1800;13;;;
980825;1900;9;;;
980825;2000;9;;;
980825;2100;11;;;
980825;2200;11;;;
980825;2300;8;;;
980826;0000;6;;;
980826;0100;4;;;
980826;0200;3;;;
980826;0300;3;;;
980826;0400;2;;;
980826;0500;2;;;
980826;0600;4;;;
980826;0700;9;;;
980826;0800;12;;;
980826;0900;12;;;
980826;1000;13;;;
980826;1100;15;;;
980826;1200;13;;;
980826;1300;11;;;
980826;1400;8;;;
980826;1500;6;;;
980826;1600;8;;;
980826;1700;6;;;
980826;1800;5;;;
980826;1900;6;;;
980826;2000;7;;;
980826;2100;8;;;
980826;2200;8;;;
980826;2300;9;;;
980827;0000;7;;;
980827;0100;4;;;
980827;0200;3;;;
980827;0300;3;;;
980827;0400;2;;;
980827;0500;2;;;
980827;0600;3;;;
980827;0700;8;;;
980827;0800;13;;;
980827;0900;13;;;
980827;1000;19;;;
980827;1100;21;;;
980827;1200;13;;;
980827;1300;11;;;
980827;1400;12;;;
980827;1500;10;;;
980827;1600;18;;;
980827;1700;12;;;
980827;1800;9;;;
980827;1900;8;;;
980827;2000;9;;;
980827;2100;10;;;
980827;2200;9;;;
980827;2300;9;;;
980828;0000;7;;;
980828;0100;5;;;
980828;0200;3;;;
980828;0300;3;;;
980828;0400;2;;;
980828;0500;2;;;
980828;0600;3;;;
980828;0700;7;;;
980828;0800;10;;;
980828;0900;10;;;
980828;1000;9;;;
980828;1100;9;;;
980828;1200;9;;;
980828;1300;10;;;
980828;1400;78;;;
980828;1500;58;;;
980828;1600;23;;;
980828;1700;11;;;
980828;1800;8;;;
980828;1900;12;;;
980828;2000;13;;;
980828;2100;13;;;
980828;2200;14;;;
980828;2300;12;;;
980829;0000;11;;;
980829;0100;8;;;
980829;0200;7;;;
980829;0300;5;;;
980829;0400;5;;;
980829;0500;5;;;
980829;0600;4;;;
980829;0700;7;;;
980829;0800;10;;;
980829;0900;16;;;
980829;1000;18;;;
980829;1100;15;;;
980829;1200;10;;;
980829;1300;8;;;
980829;1400;9;;;
980829;1500;8;;;
980829;1600;7;;;
980829;1700;8;;;
980829;1800;13;;;
980829;1900;16;;;
980829;2000;14;;;
980829;2100;13;;;
980829;2200;13;;;
980829;2300;15;;;
980830;0000;12;;;
980830;0100;9;;;
980830;0200;8;;;
980830;0300;7;;;
980830;0400;6;;;
980830;0500;5;;;
980830;0600;5;;;
980830;0700;4;;;
980830;0800;7;;;
980830;0900;11;;;
980830;1000;13;;;
980830;1100;10;;;
980830;1200;6;;;
980830;1300;7;;;
980830;1400;9;;;
980830;1500;8;;;
980830;1600;8;;;
980830;1700;6;;;
980830;1800;4;;;
980830;1900;3;;;
980830;2000;4;;;
980830;2100;5;;;
980830;2200;5;;;
980830;2300;5;;;
980831;0000;5;;;
980831;0100;7;;;
980831;0200;3;;;
980831;0300;3;;;
980831;0400;2;;;
980831;0500;1;;;
980831;0600;2;;;
980831;0700;2;;;
980831;0800;2;;;
980831;0900;2;;;
980831;1000;2;;;
980831;1100;2;;;
980831;1200;2;;;
980831;1300;2;;;
980831;1400;3;;;
980831;1500;3;;;
980831;1600;4;;;
980831;1700;3;;;
980831;1800;3;;;
980831;1900;3;;;
980831;2000;5;;;
980831;2100;5;;;
980831;2200;5;;;
980831;2300;5;;;
980901;0000;4;;;
980901;0100;5;;;
980901;0200;3;;;
980901;0300;4;;;
980901;0400;3;;;
980901;0500;3;;;
980901;0600;3;;;
980901;0700;5;;;
980901;0800;9;;;
980901;0900;8;;;
980901;1000;7;;;
980901;1100;5;;;
980901;1200;3;;;
980901;1300;2;;;
980901;1400;3;;;
980901;1500;4;;;
980901;1600;5;;;
980901;1700;4;;;
980901;1800;3;;;
980901;1900;3;;;
980901;2000;3;;;
980901;2100;2;;;
980901;2200;3;;;
980901;2300;5;;;
980902;0000;4;;;
980902;0100;4;;;
980902;0200;2;;;
980902;0300;3;;;
980902;0400;2;;;
980902;0500;2;;;
980902;0600;3;;;
980902;0700;4;;;
980902;0800;4;;;
980902;0900;2;;;
980902;1000;2;;;
980902;1100;2;;;
980902;1200;2;;;
980902;1300;2;;;
980902;1400;9;;;
980902;1500;16;;;
980902;1600;9;;;
980902;1700;6;;;
980902;1800;4;;;
980902;1900;3;;;
980902;2000;3;;;
980902;2100;3;;;
980902;2200;3;;;
980902;2300;3;;;
980903;0000;3;;;
980903;0100;1;;;
980903;0200;2;;;
980903;0300;2;;;
980903;0400;2;;;
980903;0500;2;;;
980903;0600;3;;;
980903;0700;4;;;
980903;0800;5;;;
980903;0900;6;;;
980903;1000;7;;;
980903;1100;4;;;
980903;1200;4;;;
980903;1300;4;;;
980903;1400;5;;;
980903;1500;4;;;
980903;1600;3;;;
980903;1700;3;;;
980903;1800;2;;;
980903;1900;3;;;
980903;2000;2;;;
980903;2100;2;;;
980903;2200;3;;;
980903;2300;3;;;
980904;0000;2;;;
980904;0100;2;;;
980904;0200;1;;;
980904;0300;1;;;
980904;0400;1;;;
980904;0500;2;;;
980904;0600;2;;;
980904;0700;5;;;
980904;0800;7;;;
980904;0900;5;;;
980904;1000;3;;;
980904;1100;7;;;
980904;1200;13;;;
980904;1300;12;;;
980904;1400;14;;;
980904;1500;17;;;
980904;1600;22;;;
980904;1700;24;;;
980904;1800;11;;;
980904;1900;6;;;
980904;2000;4;;;
980904;2100;6;;;
980904;2200;8;;;
980904;2300;7;;;
980905;0000;6;;;
980905;0100;4;;;
980905;0200;3;;;
980905;0300;3;;;
980905;0400;3;;;
980905;0500;3;;;
980905;0600;3;;;
980905;0700;4;;;
980905;0800;6;;;
980905;0900;6;;;
980905;1000;8;;;
980905;1100;11;;;
980905;1200;18;;;
980905;1300;20;;;
980905;1400;16;;;
980905;1500;16;;;
980905;1600;16;;;
980905;1700;9;;;
980905;1800;4;;;
980905;1900;3;;;
980905;2000;3;;;
980905;2100;4;;;
980905;2200;6;;;
980905;2300;7;;;
980906;0000;7;;;
980906;0100;6;;;
980906;0200;4;;;
980906;0300;2;;;
980906;0400;1;;;
980906;0500;1;;;
980906;0600;1;;;
980906;0700;1;;;
980906;0800;1;;;
980906;0900;1;;;
980906;1000;1;;;
980906;1100;1;;;
980906;1200;1;;;
980906;1300;1;;;
980906;1400;1;;;
980906;1500;1;;;
980906;1600;2;;;
980906;1700;2;;;
980906;1800;1;;;
980906;1900;3;;;
980906;2000;4;;;
980906;2100;4;;;
980906;2200;3;;;
980906;2300;4;;;
980907;0000;2;;;
980907;0100;1;;;
980907;0200;1;;;
980907;0300;1;;;
980907;0400;1;;;
980907;0500;1;;;
980907;0600;2;;;
980907;0700;5;;;
980907;0800;6;;;
980907;0900;4;;;
980907;1000;3;;;
980907;1100;3;;;
980907;1200;3;;;
980907;1300;3;;;
980907;1400;2;;;
980907;1500;2;;;
980907;1600;2;;;
980907;1700;2;;;
980907;1800;2;;;
980907;1900;2;;;
980907;2000;2;;;
980907;2100;2;;;
980907;2200;2;;;
980907;2300;3;;;
980908;0000;3;;;
980908;0100;3;;;
980908;0200;2;;;
980908;0300;2;;;
980908;0400;2;;;
980908;0500;3;;;
980908;0600;3;;;
980908;0700;5;;;
980908;0800;5;;;
980908;0900;3;;;
980908;1000;3;;;
980908;1100;4;;;
980908;1200;4;;;
980908;1300;4;;;
980908;1400;3;;;
980908;1500;2;;;
980908;1600;3;;;
980908;1700;3;;;
980908;1800;3;;;
980908;1900;5;;;
980908;2000;4;;;
980908;2100;8;;;
980908;2200;6;;;
980908;2300;6;;;
980909;0000;4;;;
980909;0100;2;;;
980909;0200;1;;;
980909;0300;1;;;
980909;0400;1;;;
980909;0500;2;;;
980909;0600;3;;;
980909;0700;8;;;
980909;0800;12;;;
980909;0900;12;;;
980909;1000;8;;;
980909;1100;6;;;
980909;1200;4;;;
980909;1300;4;;;
980909;1400;4;;;
980909;1500;6;;;
980909;1600;6;;;
980909;1700;7;;;
980909;1800;8;;;
980909;1900;10;;;
980909;2000;9;;;
980909;2100;10;;;
980909;2200;10;;;
980909;2300;7;;;
980910;0000;8;;;
980910;0100;5;;;
980910;0200;4;;;
980910;0300;3;;;
980910;0400;3;;;
980910;0500;3;;;
980910;0600;3;;;
980910;0700;7;;;
980910;0800;11;;;
980910;0900;11;;;
980910;1000;3;;;
980910;1100;3;;;
980910;1200;2;;;
980910;1300;3;;;
980910;1400;4;;;
980910;1500;4;;;
980910;1600;;;;
980910;1700;;;;
980910;1800;;;;
980910;1900;5;;;
980910;2000;5;;;
980910;2100;6;;;
980910;2200;5;;;
980910;2300;6;;;
980911;0000;4;;;
980911;0100;3;;;
980911;0200;3;;;
980911;0300;3;;;
980911;0400;3;;;
980911;0500;1;;;
980911;0600;2;;;
980911;0700;2;;;
980911;0800;1;;;
980911;0900;1;;;
980911;1000;2;;;
980911;1100;2;;;
980911;1200;2;;;
980911;1300;1;;;
980911;1400;1;;;
980911;1500;2;;;
980911;1600;1;;;
980911;1700;1;;;
980911;1800;1;;;
980911;1900;1;;;
980911;2000;1;;;
980911;2100;2;;;
980911;2200;;;;
980911;2300;;;;
980912;0000;;;;
980912;0100;;;;
980912;0200;;;;
980912;0300;;;;
980912;0400;;;;
980912;0500;;;;
980912;0600;;;;
980912;0700;9;;;
980912;0800;36;;;
980912;0900;36;;;
980912;1000;15;;;
980912;1100;10;;;
980912;1200;7;;;
980912;1300;6;;;
980912;1400;8;;;
980912;1500;14;;;
980912;1600;14;;;
980912;1700;15;;;
980912;1800;12;;;
980912;1900;9;;;
980912;2000;9;;;
980912;2100;8;;;
980912;2200;8;;;
980912;2300;9;;;
980913;0000;6;;;
980913;0100;4;;;
980913;0200;3;;;
980913;0300;3;;;
980913;0400;3;;;
980913;0500;3;;;
980913;0600;3;;;
980913;0700;3;;;
980913;0800;4;;;
980913;0900;6;;;
980913;1000;7;;;
980913;1100;6;;;
980913;1200;5;;;
980913;1300;4;;;
980913;1400;3;;;
980913;1500;9;;;
980913;1600;7;;;
980913;1700;7;;;
980913;1800;10;;;
980913;1900;9;;;
980913;2000;17;;;
980913;2100;14;;;
980913;2200;11;;;
980913;2300;12;;;
980914;0000;13;;;
980914;0100;7;;;
980914;0200;4;;;
980914;0300;3;;;
980914;0400;3;;;
980914;0500;3;;;
980914;0600;3;;;
980914;0700;7;;;
980914;0800;9;;;
980914;0900;8;;;
980914;1000;7;;;
980914;1100;6;;;
980914;1200;6;;;
980914;1300;5;;;
980914;1400;8;;;
980914;1500;13;;;
980914;1600;11;;;
980914;1700;7;;;
980914;1800;6;;;
980914;1900;11;;;
980914;2000;13;;;
980914;2100;11;;;
980914;2200;11;;;
980914;2300;10;;;
980915;0000;8;;;
980915;0100;5;;;
980915;0200;3;;;
980915;0300;2;;;
980915;0400;2;;;
980915;0500;2;;;
980915;0600;3;;;
980915;0700;7;;;
980915;0800;8;;;
980915;0900;8;;;
980915;1000;9;;;
980915;1100;10;;;
980915;1200;7;;;
980915;1300;4;;;
980915;1400;5;;;
980915;1500;3;;;
980915;1600;3;;;
980915;1700;5;;;
980915;1800;7;;;
980915;1900;6;;;
980915;2000;5;;;
980915;2100;5;;;
980915;2200;7;;;
980915;2300;7;;;
980916;0000;5;;;
980916;0100;4;;;
980916;0200;3;;;
980916;0300;3;;;
980916;0400;5;;;
980916;0500;2;;;
980916;0600;2;;;
980916;0700;3;;;
980916;0800;3;;;
980916;0900;2;;;
980916;1000;3;;;
980916;1100;3;;;
980916;1200;4;;;
980916;1300;6;;;
980916;1400;4;;;
980916;1500;4;;;
980916;1600;2;;;
980916;1700;2;;;
980916;1800;2;;;
980916;1900;2;;;
980916;2000;2;;;
980916;2100;2;;;
980916;2200;2;;;
980916;2300;2;;;
980917;0000;2;;;
980917;0100;2;;;
980917;0200;2;;;
980917;0300;2;;;
980917;0400;2;;;
980917;0500;3;;;
980917;0600;2;;;
980917;0700;2;;;
980917;0800;2;;;
980917;0900;2;;;
980917;1000;2;;;
980917;1100;2;;;
980917;1200;1;;;
980917;1300;2;;;
980917;1400;2;;;
980917;1500;2;;;
980917;1600;3;;;
980917;1700;3;;;
980917;1800;2;;;
980917;1900;4;;;
980917;2000;5;;;
980917;2100;5;;;
980917;2200;5;;;
980917;2300;5;;;
980918;0000;4;;;
980918;0100;3;;;
980918;0200;2;;;
980918;0300;2;;;
980918;0400;2;;;
980918;0500;2;;;
980918;0600;2;;;
980918;0700;2;;;
980918;0800;2;;;
980918;0900;2;;;
980918;1000;3;;;
980918;1100;3;;;
980918;1200;2;;;
980918;1300;3;;;
980918;1400;8;;;
980918;1500;8;;;
980918;1600;7;;;
980918;1700;6;;;
980918;1800;4;;;
980918;1900;3;;;
980918;2000;4;;;
980918;2100;5;;;
980918;2200;6;;;
980918;2300;4;;;
980919;0000;3;;;
980919;0100;3;;;
980919;0200;3;;;
980919;0300;2;;;
980919;0400;2;;;
980919;0500;2;;;
980919;0600;2;;;
980919;0700;2;;;
980919;0800;3;;;
980919;0900;3;;;
980919;1000;3;;;
980919;1100;3;;;
980919;1200;3;;;
980919;1300;3;;;
980919;1400;3;;;
980919;1500;3;;;
980919;1600;2;;;
980919;1700;2;;;
980919;1800;2;;;
980919;1900;2;;;
980919;2000;2;;;
980919;2100;3;;;
980919;2200;3;;;
980919;2300;3;;;
980920;0000;3;;;
980920;0100;3;;;
980920;0200;2;;;
980920;0300;2;;;
980920;0400;1;;;
980920;0500;1;;;
980920;0600;1;;;
980920;0700;1;;;
980920;0800;2;;;
980920;0900;2;;;
980920;1000;2;;;
980920;1100;3;;;
980920;1200;2;;;
980920;1300;2;;;
980920;1400;2;;;
980920;1500;2;;;
980920;1600;9;;;
980920;1700;7;;;
980920;1800;6;;;
980920;1900;7;;;
980920;2000;7;;;
980920;2100;8;;;
980920;2200;7;;;
980920;2300;7;;;
980921;0000;4;;;
980921;0100;4;;;
980921;0200;2;;;
980921;0300;2;;;
980921;0400;2;;;
980921;0500;2;;;
980921;0600;3;;;
980921;0700;8;;;
980921;0800;9;;;
980921;0900;9;;;
980921;1000;9;;;
980921;1100;9;;;
980921;1200;7;;;
980921;1300;5;;;
980921;1400;;;;
980921;1500;;;;
980921;1600;2;;;
980921;1700;2;;;
980921;1800;2;;;
980921;1900;2;;;
980921;2000;2;;;
980921;2100;3;;;
980921;2200;3;;;
980921;2300;3;;;
980922;0000;4;;;
980922;0100;2;;;
980922;0200;2;;;
980922;0300;2;;;
980922;0400;2;;;
980922;0500;1;;;
980922;0600;2;;;
980922;0700;6;;;
980922;0800;8;;;
980922;0900;8;;;
980922;1000;5;;;
980922;1100;3;;;
980922;1200;2;;;
980922;1300;2;;;
980922;1400;2;;;
980922;1500;2;;;
980922;1600;1;;;
980922;1700;2;;;
980922;1800;2;;;
980922;1900;2;;;
980922;2000;2;;;
980922;2100;5;;;
980922;2200;6;;;
980922;2300;6;;;
980923;0000;4;;;
980923;0100;3;;;
980923;0200;3;;;
980923;0300;2;;;
980923;0400;2;;;
980923;0500;2;;;
980923;0600;2;;;
980923;0700;5;;;
980923;0800;5;;;
980923;0900;5;;;
980923;1000;4;;;
980923;1100;3;;;
980923;1200;23;;;
980923;1300;65;;;
980923;1400;55;;;
980923;1500;29;;;
980923;1600;17;;;
980923;1700;13;;;
980923;1800;9;;;
980923;1900;7;;;
980923;2000;6;;;
980923;2100;9;;;
980923;2200;10;;;
980923;2300;8;;;
980924;0000;6;;;
980924;0100;4;;;
980924;0200;3;;;
980924;0300;3;;;
980924;0400;2;;;
980924;0500;2;;;
980924;0600;3;;;
980924;0700;8;;;
980924;0800;10;;;
980924;0900;10;;;
980924;1000;10;;;
980924;1100;8;;;
980924;1200;11;;;
980924;1300;30;;;
980924;1400;52;;;
980924;1500;38;;;
980924;1600;23;;;
980924;1700;12;;;
980924;1800;9;;;
980924;1900;4;;;
980924;2000;5;;;
980924;2100;6;;;
980924;2200;7;;;
980924;2300;7;;;
980925;0000;7;;;
980925;0100;6;;;
980925;0200;6;;;
980925;0300;5;;;
980925;0400;5;;;
980925;0500;4;;;
980925;0600;5;;;
980925;0700;7;;;
980925;0800;8;;;
980925;0900;8;;;
980925;1000;11;;;
980925;1100;10;;;
980925;1200;8;;;
980925;1300;6;;;
980925;1400;4;;;
980925;1500;3;;;
980925;1600;3;;;
980925;1700;3;;;
980925;1800;2;;;
980925;1900;3;;;
980925;2000;3;;;
980925;2100;2;;;
980925;2200;2;;;
980925;2300;2;;;
980926;0000;2;;;
980926;0100;1;;;
980926;0200;1;;;
980926;0300;1;;;
980926;0400;1;;;
980926;0500;1;;;
980926;0600;1;;;
980926;0700;1;;;
980926;0800;1;;;
980926;0900;1;;;
980926;1000;1;;;
980926;1100;1;;;
980926;1200;1;;;
980926;1300;1;;;
980926;1400;1;;;
980926;1500;1;;;
980926;1600;1;;;
980926;1700;1;;;
980926;1800;1;;;
980926;1900;2;;;
980926;2000;2;;;
980926;2100;3;;;
980926;2200;4;;;
980926;2300;4;;;
980927;0000;3;;;
980927;0100;2;;;
980927;0200;2;;;
980927;0300;2;;;
980927;0400;2;;;
980927;0500;2;;;
980927;0600;2;;;
980927;0700;3;;;
980927;0800;3;;;
980927;0900;3;;;
980927;1000;12;;;
980927;1100;66;;;
980927;1200;36;;;
980927;1300;21;;;
980927;1400;18;;;
980927;1500;14;;;
980927;1600;9;;;
980927;1700;4;;;
980927;1800;2;;;
980927;1900;2;;;
980927;2000;2;;;
980927;2100;2;;;
980927;2200;3;;;
980927;2300;3;;;
980928;0000;3;;;
980928;0100;3;;;
980928;0200;2;;;
980928;0300;2;;;
980928;0400;1;;;
980928;0500;2;;;
980928;0600;6;;;
980928;0700;7;;;
980928;0800;7;;;
980928;0900;5;;;
980928;1000;4;;;
980928;1100;9;;;
980928;1200;26;;;
980928;1300;60;;;
980928;1400;93;;;
980928;1500;20;;;
980928;1600;14;;;
980928;1700;8;;;
980928;1800;5;;;
980928;1900;3;;;
980928;2000;4;;;
980928;2100;7;;;
980928;2200;6;;;
980928;2300;5;;;
980929;0000;2;;;
980929;0100;2;;;
980929;0200;2;;;
980929;0300;2;;;
980929;0400;2;;;
980929;0500;2;;;
980929;0600;6;;;
980929;0700;10;;;
980929;0800;7;;;
980929;0900;6;;;
980929;1000;6;;;
980929;1100;8;;;
980929;1200;7;;;
980929;1300;31;;;
980929;1400;96;;;
980929;1500;91;;;
980929;1600;57;;;
980929;1700;31;;;
980929;1800;9;;;
980929;1900;6;;;
980929;2000;5;;;
980929;2100;8;;;
980929;2200;8;;;
980929;2300;7;;;
980930;0000;5;;;
980930;0100;5;;;
980930;0200;3;;;
980930;0300;3;;;
980930;0400;3;;;
980930;0500;4;;;
980930;0600;7;;;
980930;0700;11;;;
980930;0800;8;;;
980930;0900;6;;;
980930;1000;7;;;
980930;1100;9;;;
980930;1200;16;;;
980930;1300;20;;;
980930;1400;21;;;
980930;1500;27;;;
980930;1600;24;;;
980930;1700;6;;;
980930;1800;4;;;
980930;1900;5;;;
980930;2000;8;;;
980930;2100;8;;;
980930;2200;9;;;
980930;2300;5;;;
981001;0000;5;;;
981001;0100;3;;;
981001;0200;3;;;
981001;0300;3;;;
981001;0400;2;;;
981001;0500;4;;;
981001;0600;7;;;
981001;0700;10;;;
981001;0800;7;;;
981001;0900;7;;;
981001;1000;7;;;
981001;1100;9;;;
